User1,User2,Date_followed,Interactions,Interest_level
User_3094,User_4985,2020-04-14 08:37:25,91,6
User_3095,User_1044,2021-06-10 12:32:27,43,9
User_3096,User_35,2023-08-31 03:11:54,46,8
User_3097,User_4931,2022-08-21 13:37:47,32,5
User_3098,User_934,2022-05-31 12:19:02,97,7
User_3099,User_2226,2024-03-07 12:13:25,99,3
User_3100,User_2149,2021-05-23 05:44:53,12,5
User_3101,User_796,2020-07-30 06:38:40,55,3
User_3102,User_698,2024-02-21 03:13:14,53,5
User_3103,User_4877,2021-09-30 18:33:08,20,7
User_3104,User_3981,2023-11-14 03:47:48,34,9
User_3105,User_979,2021-02-13 01:41:52,35,9
User_3106,User_4848,2020-09-17 09:35:35,93,4
User_3107,User_4602,2020-07-28 09:29:48,43,9
User_3108,User_3700,2020-11-05 00:55:20,52,6
User_3109,User_2756,2020-08-04 03:25:09,85,5
User_3110,User_1674,2022-11-26 02:39:16,61,2
User_3111,User_4174,2023-11-28 14:27:41,31,5
User_3112,User_2710,2022-08-05 22:16:44,50,7
User_3113,User_2071,2023-03-26 07:28:12,77,3
User_3114,User_1311,2020-01-13 19:03:06,39,9
User_3115,User_59,2022-08-10 13:56:03,23,10
User_3116,User_1106,2021-03-15 12:07:40,86,6
User_3117,User_3859,2021-12-01 00:46:02,4,6
User_3118,User_4889,2022-12-04 18:56:22,66,2
User_3119,User_93,2021-03-07 00:08:21,62,10
User_3120,User_2838,2021-03-24 01:31:44,65,10
User_3121,User_1802,2022-11-11 01:12:26,19,3
User_3122,User_1777,2020-02-22 00:46:27,61,6
User_3123,User_254,2020-06-10 20:40:06,55,6
User_3124,User_1185,2021-04-02 14:47:11,74,6
User_3125,User_626,2020-02-22 10:03:37,84,6
User_3126,User_2449,2022-12-17 20:29:29,99,7
User_3127,User_3190,2023-01-09 03:07:39,71,7
User_3128,User_35,2023-03-18 03:57:42,69,2
User_3129,User_2595,2020-09-23 03:05:33,22,4
User_3130,User_1467,2022-09-06 20:25:09,82,8
User_3131,User_2983,2020-01-19 00:55:55,97,8
User_3132,User_284,2022-03-27 14:14:42,41,5
User_3133,User_3181,2022-10-17 16:39:45,39,7
User_3134,User_2261,2022-04-24 07:57:01,61,4
User_3135,User_4889,2024-01-18 15:23:36,77,1
User_3136,User_4701,2021-12-07 13:05:51,38,9
User_3137,User_4876,2020-10-03 18:12:27,7,1
User_3138,User_463,2024-03-27 21:44:30,97,6
User_3139,User_4372,2023-06-18 11:16:51,47,7
User_3140,User_288,2023-04-02 08:25:54,80,2
User_3141,User_126,2021-12-25 19:58:06,52,2
User_3142,User_1181,2021-03-12 18:03:32,49,6
User_3143,User_355,2022-10-10 22:25:36,1,8
User_3144,User_2317,2022-04-23 00:26:45,40,8
User_3145,User_1540,2020-08-06 23:00:35,15,5
User_3146,User_378,2020-01-15 17:09:19,36,6
User_3147,User_3465,2021-11-20 03:38:34,35,10
User_3148,User_3985,2020-08-26 17:07:50,39,10
User_3149,User_1409,2023-11-27 23:36:18,85,7
User_3150,User_2973,2022-02-15 06:20:53,65,2
User_3151,User_4343,2020-08-22 22:01:16,98,7
User_3152,User_3808,2021-03-07 02:33:02,5,1
User_3153,User_2552,2023-09-03 05:07:30,73,9
User_3154,User_3704,2023-08-25 18:20:49,55,8
User_3155,User_1569,2024-01-20 18:31:44,42,2
User_3156,User_3339,2020-12-21 14:42:51,72,9
User_3157,User_3700,2021-10-24 05:15:44,76,1
User_3158,User_1813,2021-03-10 13:20:13,45,7
User_3159,User_3435,2023-06-15 00:37:39,53,10
User_3160,User_950,2023-04-20 06:56:40,10,9
User_3161,User_4033,2022-04-06 16:45:10,11,8
User_3162,User_1375,2022-12-16 08:22:48,41,10
User_3163,User_1374,2022-08-04 10:29:04,99,5
User_3164,User_547,2021-12-08 05:02:08,10,5
User_3165,User_2530,2023-11-24 14:05:47,11,10
User_3166,User_587,2021-10-17 21:41:50,51,2
User_3167,User_2120,2022-06-23 11:10:52,90,1
User_3168,User_4849,2020-07-13 05:08:18,16,1
User_3169,User_1959,2023-05-13 08:38:58,64,4
User_3170,User_4021,2022-10-31 01:35:42,28,4
User_3171,User_2344,2023-07-12 14:19:49,9,8
User_3172,User_2304,2024-01-30 22:45:25,54,4
User_3173,User_2020,2020-05-27 06:07:30,30,4
User_3174,User_511,2023-08-19 18:06:51,98,3
User_3175,User_2786,2021-07-28 20:03:25,56,7
User_3176,User_1119,2022-12-10 17:44:08,49,5
User_3177,User_4453,2020-02-04 01:55:54,9,5
User_3178,User_479,2022-07-14 15:50:24,15,2
User_3179,User_3344,2021-12-26 21:44:12,61,10
User_3180,User_4811,2021-12-23 16:14:06,61,4
User_3181,User_4527,2020-10-03 15:45:53,81,10
User_3182,User_4237,2021-05-19 01:50:28,60,9
User_3183,User_1455,2021-12-01 11:10:07,47,8
User_3184,User_3099,2021-02-22 15:27:33,87,6
User_3185,User_3450,2023-03-25 04:14:59,9,8
User_3186,User_2976,2022-07-07 08:19:12,6,8
User_3187,User_3675,2020-05-24 07:45:14,92,4
User_3188,User_2211,2022-10-23 16:33:30,41,10
User_3189,User_1565,2022-07-20 05:32:06,40,8
User_3190,User_3101,2023-02-01 10:29:57,76,7
User_3191,User_937,2021-06-22 12:30:51,56,6
User_3192,User_2191,2020-07-31 22:42:39,80,5
User_3193,User_2837,2020-12-31 14:58:21,33,9
User_3194,User_4129,2021-05-19 18:42:56,97,5
User_3195,User_2347,2020-04-18 18:09:51,13,3
User_3196,User_2159,2023-09-14 20:28:49,76,6
User_3197,User_914,2021-11-04 00:24:54,15,9
User_3198,User_4679,2021-11-30 22:17:04,25,1
User_3199,User_1687,2022-10-17 15:56:31,36,9
User_3200,User_731,2020-03-04 00:45:25,86,5
User_3201,User_2636,2020-11-18 21:14:04,64,2
User_3202,User_29,2023-11-09 14:18:24,78,1
User_3203,User_3527,2020-03-18 18:46:24,89,1
User_3204,User_2467,2023-12-10 17:59:28,77,8
User_3205,User_4275,2023-03-17 01:13:16,71,10
User_3206,User_1008,2022-07-10 10:48:02,84,3
User_3207,User_3205,2020-08-13 17:44:34,36,5
User_3208,User_1380,2023-08-27 21:36:48,78,2
User_3209,User_2665,2020-04-26 07:13:10,60,10
User_3210,User_1377,2023-10-31 12:14:05,94,10
User_3211,User_1767,2022-06-26 10:54:10,14,5
User_3212,User_1712,2022-08-16 17:23:28,78,6
User_3213,User_4558,2021-11-15 08:01:09,65,9
User_3214,User_52,2022-02-22 10:35:44,15,2
User_3215,User_3669,2022-02-20 21:34:51,24,7
User_3216,User_753,2021-07-31 12:16:26,54,4
User_3217,User_4987,2020-08-04 06:22:03,27,10
User_3218,User_2816,2021-07-16 05:29:33,78,4
User_3219,User_2299,2023-01-31 07:18:31,29,7
User_3220,User_2654,2021-04-07 21:00:53,51,3
User_3221,User_2253,2022-11-10 07:48:15,6,6
User_3222,User_1330,2023-07-11 22:15:54,98,1
User_3223,User_343,2021-08-20 18:21:08,79,3
User_3224,User_1805,2024-02-15 05:17:17,94,6
User_3225,User_2784,2020-03-11 05:58:15,52,6
User_3226,User_4087,2023-09-02 20:09:26,12,1
User_3227,User_4052,2020-08-26 00:31:44,27,9
User_3228,User_4830,2021-10-20 18:13:50,22,6
User_3229,User_447,2023-08-15 04:33:01,14,3
User_3230,User_2281,2021-11-13 18:00:29,40,7
User_3231,User_1249,2021-05-25 03:23:52,8,8
User_3232,User_2893,2021-07-19 23:40:03,12,10
User_3233,User_2398,2022-10-26 10:28:07,70,6
User_3234,User_3452,2020-08-14 12:34:54,14,6
User_3235,User_3280,2024-03-14 15:35:53,89,8
User_3236,User_1091,2024-03-04 21:39:22,100,2
User_3237,User_3779,2020-01-21 03:44:33,81,2
User_3238,User_4625,2023-03-03 06:28:47,23,2
User_3239,User_4595,2022-11-09 15:38:30,43,4
User_3240,User_344,2020-01-26 21:28:49,5,3
User_3241,User_1338,2022-03-17 21:36:00,85,7
User_3242,User_2449,2023-09-18 15:55:59,30,6
User_3243,User_671,2021-08-04 00:05:13,40,8
User_3244,User_3265,2022-03-09 15:30:29,49,8
User_3245,User_2954,2020-04-12 13:06:02,51,7
User_3246,User_4721,2023-11-25 15:23:08,58,10
User_3247,User_4825,2020-11-01 14:13:13,35,7
User_3248,User_2604,2022-12-07 00:04:52,100,1
User_3249,User_3419,2020-12-30 02:29:11,81,2
User_3250,User_168,2021-07-31 11:23:40,55,9
User_3251,User_2487,2020-02-13 11:59:42,29,10
User_3252,User_2678,2020-09-10 03:32:20,67,5
User_3253,User_1254,2020-01-25 07:18:29,89,10
User_3254,User_2694,2021-03-28 23:49:39,24,5
User_3255,User_3881,2020-12-05 22:36:10,84,1
User_3256,User_1966,2024-02-14 06:26:37,13,8
User_3257,User_1974,2020-09-29 09:09:00,89,8
User_3258,User_1071,2020-08-02 07:09:50,66,5
User_3259,User_3424,2022-06-12 04:20:39,64,9
User_3260,User_1205,2022-10-27 00:03:28,47,5
User_3261,User_3538,2021-04-15 02:06:48,14,7
User_3262,User_492,2020-05-04 17:28:28,78,1
User_3263,User_20,2021-11-03 05:36:37,65,7
User_3264,User_445,2021-09-25 07:23:47,39,9
User_3265,User_567,2021-01-16 04:47:07,33,9
User_3266,User_1442,2020-10-27 04:17:19,22,3
User_3267,User_4334,2021-05-26 20:47:26,2,1
User_3268,User_553,2022-03-12 21:21:11,51,1
User_3269,User_1376,2020-11-28 20:38:15,87,5
User_3270,User_3220,2020-11-08 17:25:21,81,9
User_3271,User_4715,2023-12-22 04:37:44,5,8
User_3272,User_926,2021-08-27 01:02:26,33,4
User_3273,User_654,2022-05-14 03:21:36,51,3
User_3274,User_568,2023-07-26 05:44:05,82,10
User_3275,User_3936,2022-02-06 02:20:44,12,9
User_3276,User_864,2022-04-22 22:19:46,24,7
User_3277,User_2231,2022-08-07 11:04:20,41,2
User_3278,User_1477,2021-04-11 08:35:05,13,6
User_3279,User_1759,2021-02-27 23:31:50,5,6
User_3280,User_4108,2022-08-28 15:04:11,54,1
User_3281,User_289,2024-01-28 08:55:46,20,6
User_3282,User_1842,2020-10-01 15:46:00,49,4
User_3283,User_2603,2021-03-01 00:41:45,72,6
User_3284,User_703,2020-12-21 05:26:42,20,1
User_3285,User_1072,2022-10-03 20:12:43,87,6
User_3286,User_1493,2020-12-13 15:45:09,6,7
User_3287,User_2995,2022-01-22 03:52:18,64,9
User_3288,User_288,2024-01-30 23:00:50,99,10
User_3289,User_2635,2023-09-12 02:17:33,74,1
User_3290,User_4533,2022-03-06 17:04:43,82,9
User_3291,User_2061,2023-01-19 07:22:50,63,10
User_3292,User_3731,2022-12-23 23:18:52,36,2
User_3293,User_4450,2022-08-20 09:08:37,64,4
User_3294,User_4221,2022-06-11 13:04:05,32,9
User_3295,User_3426,2020-05-25 19:50:41,88,9
User_3296,User_1529,2021-11-09 00:44:40,7,9
User_3297,User_3041,2022-01-05 11:15:38,50,8
User_3298,User_1645,2022-10-04 19:33:38,63,8
User_3299,User_2459,2022-11-05 04:04:07,59,3
User_3300,User_3779,2023-12-28 16:25:41,92,1
User_3301,User_4039,2023-12-09 03:35:16,82,8
User_3302,User_3119,2021-09-10 07:34:18,82,6
User_3303,User_4617,2023-12-29 22:26:53,15,8
User_3304,User_1004,2022-10-12 02:31:09,65,9
User_3305,User_1488,2022-02-24 18:23:27,94,10
User_3306,User_1355,2022-09-07 18:19:24,91,10
User_3307,User_990,2020-10-23 01:29:07,9,5
User_3308,User_307,2022-08-08 01:52:33,24,7
User_3309,User_156,2020-01-03 21:04:45,71,4
User_3310,User_1963,2022-09-27 00:22:09,18,4
User_3311,User_3924,2020-12-25 20:38:35,58,4
User_3312,User_1609,2023-10-14 04:28:10,52,1
User_3313,User_3795,2023-10-20 18:03:00,28,10
User_3314,User_1758,2020-08-06 09:11:42,30,10
User_3315,User_3526,2020-06-01 15:14:28,96,6
User_3316,User_30,2021-02-28 01:51:48,37,1
User_3317,User_309,2021-11-05 02:03:23,4,5
User_3318,User_1009,2024-03-27 13:58:31,80,2
User_3319,User_2533,2021-10-25 00:59:19,51,6
User_3320,User_923,2020-02-04 01:15:37,39,8
User_3321,User_3840,2021-07-13 14:47:19,28,8
User_3322,User_3638,2021-07-02 03:24:55,34,10
User_3323,User_115,2020-10-25 11:49:22,80,9
User_3324,User_1283,2023-08-04 05:18:29,33,4
User_3325,User_2665,2021-12-31 00:37:14,57,7
User_3326,User_4800,2022-09-22 03:06:26,97,5
User_3327,User_231,2020-07-14 05:27:10,81,8
User_3328,User_385,2023-04-12 08:08:14,63,4
User_3329,User_1775,2024-03-21 04:29:14,59,7
User_3330,User_4118,2022-05-17 06:53:49,1,4
User_3331,User_4432,2020-07-25 00:28:49,73,9
User_3332,User_1954,2022-03-05 17:10:01,18,4
User_3333,User_860,2021-11-03 04:43:46,60,8
User_3334,User_244,2022-04-30 08:09:43,91,7
User_3335,User_902,2023-05-25 08:00:08,9,5
User_3336,User_2707,2020-09-15 15:41:14,33,5
User_3337,User_870,2020-10-30 03:48:27,59,10
User_3338,User_3754,2020-11-13 12:50:07,32,5
User_3339,User_2984,2020-10-10 23:18:33,96,10
User_3340,User_3088,2021-10-09 16:32:17,79,9
User_3341,User_1274,2020-09-25 04:16:23,1,6
User_3342,User_96,2022-06-16 06:42:41,68,7
User_3343,User_2538,2022-01-29 09:15:32,50,9
User_3344,User_686,2022-03-31 17:15:46,90,1
User_3345,User_2436,2024-03-24 09:33:39,75,4
User_3346,User_3226,2022-08-29 09:01:59,30,7
User_3347,User_2983,2020-10-15 22:03:02,70,6
User_3348,User_3502,2022-11-26 08:20:30,69,5
User_3349,User_1305,2021-04-23 15:29:38,92,5
User_3350,User_3681,2021-10-17 04:12:27,84,9
User_3351,User_1990,2022-10-08 08:54:46,42,7
User_3352,User_650,2020-05-11 11:41:18,28,1
User_3353,User_1036,2021-02-03 12:47:15,39,6
User_3354,User_2365,2021-02-21 23:25:57,65,1
User_3355,User_340,2022-08-20 20:32:57,17,4
User_3356,User_2234,2020-05-30 22:50:47,6,1
User_3357,User_3271,2020-02-13 23:19:50,23,3
User_3358,User_4976,2020-04-08 09:39:08,55,6
User_3359,User_4897,2021-03-27 05:32:49,1,5
User_3360,User_49,2021-08-08 17:18:01,14,6
User_3361,User_1261,2023-04-24 04:19:08,60,5
User_3362,User_686,2021-05-14 04:17:45,13,2
User_3363,User_233,2022-04-29 09:22:32,20,4
User_3364,User_2222,2021-01-04 04:11:49,73,8
User_3365,User_2526,2022-08-10 05:21:22,6,7
User_3366,User_1088,2024-03-27 13:11:50,25,10
User_3367,User_4311,2023-07-08 18:43:18,95,5
User_3368,User_1043,2024-01-20 19:37:39,77,8
User_3369,User_446,2020-05-01 12:01:19,33,1
User_3370,User_4535,2024-02-14 20:00:51,19,4
User_3371,User_460,2023-02-10 07:30:02,71,1
User_3372,User_1193,2022-03-11 12:03:34,97,6
User_3373,User_1980,2023-05-07 13:22:06,64,6
User_3374,User_4506,2021-04-14 02:33:10,14,3
User_3375,User_2320,2020-09-16 20:06:29,83,3
User_3376,User_2851,2023-09-01 23:10:55,62,10
User_3377,User_4448,2020-10-03 20:50:08,1,7
User_3378,User_2063,2020-09-26 13:39:51,32,2
User_3379,User_3487,2022-02-04 15:42:53,75,10
User_3380,User_379,2023-09-01 10:12:48,82,1
User_3381,User_2693,2022-01-13 12:48:55,27,7
User_3382,User_772,2021-09-28 13:30:45,39,4
User_3383,User_147,2021-12-15 14:59:05,83,3
User_3384,User_1192,2024-01-07 03:01:50,61,10
User_3385,User_570,2021-08-02 16:45:35,36,6
User_3386,User_1271,2020-02-21 08:14:47,17,3
User_3387,User_2530,2022-03-13 13:04:31,98,5
User_3388,User_234,2020-08-14 14:01:49,58,6
User_3389,User_791,2021-02-05 15:55:04,21,10
User_3390,User_1641,2021-01-30 13:41:31,63,4
User_3391,User_78,2021-06-26 03:13:23,48,2
User_3392,User_1824,2021-02-14 01:00:41,11,8
User_3393,User_4792,2021-05-22 08:13:04,39,3
User_3394,User_3076,2020-02-27 02:12:23,97,1
User_3395,User_3357,2020-04-09 10:00:25,65,5
User_3396,User_578,2021-06-27 00:59:00,88,10
User_3397,User_163,2021-04-01 03:28:48,52,4
User_3398,User_3037,2022-12-30 07:27:39,11,3
User_3399,User_301,2020-01-05 04:20:35,48,1
User_3400,User_1683,2020-05-26 03:51:09,43,3
User_3401,User_991,2023-08-31 01:04:38,23,3
User_3402,User_2760,2021-05-12 11:03:52,94,6
User_3403,User_1401,2021-04-04 17:36:39,4,5
User_3404,User_1512,2024-02-27 17:53:15,67,6
User_3405,User_3586,2023-10-09 12:35:49,10,7
User_3406,User_4466,2021-04-05 12:14:51,8,6
User_3407,User_295,2024-02-28 18:52:31,43,5
User_3408,User_2084,2023-11-29 22:49:31,22,3
User_3409,User_407,2021-10-26 03:17:20,97,3
User_3410,User_452,2021-10-04 22:20:42,39,5
User_3411,User_3546,2022-05-14 17:49:31,37,5
User_3412,User_1765,2023-09-26 20:52:10,76,1
User_3413,User_3514,2021-03-09 04:38:48,63,9
User_3414,User_1690,2020-05-31 20:43:05,84,5
User_3415,User_1974,2021-12-23 14:46:15,92,4
User_3416,User_3443,2024-02-16 15:25:04,44,8
User_3417,User_1293,2022-05-12 22:14:35,40,1
User_3418,User_4415,2022-04-08 02:41:49,5,10
User_3419,User_1266,2023-05-03 17:49:17,95,9
User_3420,User_1104,2023-08-10 14:37:59,93,2
User_3421,User_2490,2020-12-21 23:47:24,35,8
User_3422,User_207,2020-05-08 16:28:49,68,8
User_3423,User_146,2021-12-31 07:45:19,24,1
User_3424,User_2703,2023-10-26 14:01:50,65,9
User_3425,User_1876,2020-12-25 07:37:25,87,5
User_3426,User_4020,2022-11-06 16:39:49,29,1
User_3427,User_3203,2020-04-14 22:46:44,41,10
User_3428,User_3321,2020-09-22 10:05:12,66,9
User_3429,User_1905,2022-05-21 17:55:59,79,1
User_3430,User_617,2022-07-27 17:23:11,45,7
User_3431,User_2307,2021-06-05 19:07:54,39,1
User_3432,User_4052,2022-01-22 14:33:19,47,1
User_3433,User_3187,2023-04-11 03:30:14,59,2
User_3434,User_2060,2024-02-15 21:22:28,57,10
User_3435,User_925,2022-11-28 20:02:27,26,10
User_3436,User_387,2021-11-23 18:08:19,28,2
User_3437,User_416,2020-12-26 03:05:09,25,10
User_3438,User_658,2021-11-20 22:52:46,22,2
User_3439,User_4612,2020-10-24 02:44:53,74,2
User_3440,User_4815,2022-06-25 04:32:02,62,6
User_3441,User_3525,2021-05-29 20:06:15,84,6
User_3442,User_1688,2020-09-10 01:00:53,37,1
User_3443,User_911,2020-10-18 09:14:40,74,3
User_3444,User_67,2022-09-09 18:30:00,95,6
User_3445,User_1285,2022-04-11 12:26:51,51,10
User_3446,User_2597,2023-06-30 16:23:17,20,7
User_3447,User_2711,2022-10-22 11:01:33,39,2
User_3448,User_425,2020-10-13 12:51:33,63,3
User_3449,User_4419,2022-03-03 19:57:29,8,8
User_3450,User_1337,2020-09-30 10:55:01,78,2
User_3451,User_1814,2022-08-13 18:11:16,49,6
User_3452,User_4290,2020-09-03 11:49:43,68,4
User_3453,User_1324,2023-07-25 14:27:16,87,6
User_3454,User_2642,2022-02-18 21:19:12,47,8
User_3455,User_2499,2023-08-15 15:49:07,98,4
User_3456,User_303,2021-04-12 00:40:57,30,3
User_3457,User_1751,2022-02-08 08:24:46,18,2
User_3458,User_2341,2022-03-31 12:12:30,93,7
User_3459,User_3104,2020-09-16 04:07:46,16,8
User_3460,User_1859,2024-02-05 03:15:16,14,8
User_3461,User_706,2022-09-30 04:42:24,36,8
User_3462,User_2424,2024-03-18 22:13:30,28,3
User_3463,User_1087,2020-06-26 22:44:08,17,4
User_3464,User_3973,2022-03-22 23:10:05,60,5
User_3465,User_1215,2020-01-03 21:25:39,55,5
User_3466,User_3472,2020-10-10 05:35:26,80,1
User_3467,User_3103,2024-02-14 17:39:58,22,6
User_3468,User_2747,2022-02-22 18:09:48,31,10
User_3469,User_3112,2021-05-06 15:41:49,79,2
User_3470,User_109,2021-07-02 13:01:06,50,8
User_3471,User_2797,2023-09-23 22:16:36,30,5
User_3472,User_4972,2020-03-14 01:33:01,57,5
User_3473,User_4580,2022-11-15 00:45:21,66,3
User_3474,User_3377,2021-01-06 23:49:28,69,4
User_3475,User_3959,2023-09-22 20:25:59,21,1
User_3476,User_3237,2021-12-11 18:30:42,45,9
User_3477,User_1723,2020-07-29 21:02:37,46,7
User_3478,User_879,2020-03-19 08:02:41,96,2
User_3479,User_4953,2023-02-08 17:19:18,31,9
User_3480,User_82,2023-11-01 22:56:13,27,3
User_3481,User_2534,2020-10-19 10:54:56,97,7
User_3482,User_3985,2020-08-19 00:14:09,44,5
User_3483,User_1392,2020-02-21 08:24:53,27,3
User_3484,User_3925,2020-09-12 00:59:46,95,10
User_3485,User_4523,2022-12-08 21:32:25,54,6
User_3486,User_4738,2021-02-25 20:23:12,4,5
User_3487,User_247,2024-01-11 00:12:07,57,2
User_3488,User_3389,2020-05-14 05:53:01,5,4
User_3489,User_4814,2023-09-12 13:10:17,22,5
User_3490,User_237,2020-02-16 00:57:40,58,1
User_3491,User_527,2023-08-21 13:40:11,82,10
User_3492,User_4230,2021-10-30 22:28:13,4,9
User_3493,User_3487,2022-01-21 13:02:50,4,5
User_3494,User_162,2023-06-12 10:52:10,50,7
User_3495,User_3604,2023-05-10 12:56:48,76,3
User_3496,User_1415,2023-11-03 20:10:18,53,1
User_3497,User_2838,2020-05-07 00:05:43,87,4
User_3498,User_4250,2021-05-19 08:38:09,32,8
User_3499,User_2259,2023-04-03 03:29:55,59,10
User_3500,User_4567,2023-07-16 19:30:12,47,7
User_3501,User_2829,2022-07-27 17:25:01,47,2
User_3502,User_2763,2021-06-03 02:48:36,56,3
User_3503,User_4554,2022-05-25 18:41:12,45,10
User_3504,User_109,2020-09-08 02:33:23,60,5
User_3505,User_1675,2023-02-14 08:03:53,62,4
User_3506,User_3725,2024-03-19 18:38:16,87,2
User_3507,User_1413,2022-08-19 21:15:10,63,7
User_3508,User_951,2022-04-11 07:34:37,63,2
User_3509,User_4794,2023-01-14 21:27:36,13,1
User_3510,User_585,2023-01-15 21:39:30,83,1
User_3511,User_4400,2023-04-05 09:12:02,54,8
User_3512,User_833,2021-05-30 08:46:56,91,2
User_3513,User_3842,2023-06-17 21:43:45,90,10
User_3514,User_2144,2021-03-19 07:26:48,3,7
User_3515,User_4306,2020-04-21 04:26:39,81,5
User_3516,User_336,2020-12-19 05:19:27,53,7
User_3517,User_18,2023-02-12 20:54:43,39,8
User_3518,User_3309,2020-09-04 05:56:44,92,3
User_3519,User_1634,2021-12-16 03:25:13,19,1
User_3520,User_3008,2021-01-11 06:46:43,55,8
User_3521,User_82,2023-07-12 12:16:32,12,2
User_3522,User_4938,2020-09-01 01:28:38,44,5
User_3523,User_4169,2023-03-26 10:40:37,96,2
User_3524,User_3668,2020-02-05 18:25:33,100,4
User_3525,User_3739,2022-05-10 05:08:03,89,6
User_3526,User_2885,2021-05-02 13:52:41,68,8
User_3527,User_4479,2023-03-02 05:17:20,65,5
User_3528,User_2590,2023-07-05 08:06:42,92,7
User_3529,User_2636,2021-07-25 13:43:13,70,2
User_3530,User_4338,2023-03-25 00:35:37,50,6
User_3531,User_1575,2020-10-12 13:19:55,71,7
User_3532,User_4004,2020-04-03 06:26:32,15,9
User_3533,User_1661,2020-05-09 20:00:54,95,3
User_3534,User_3754,2022-08-07 19:40:44,65,9
User_3535,User_1061,2022-07-15 16:58:16,55,8
User_3536,User_3586,2020-12-09 23:26:22,53,6
User_3537,User_3852,2022-11-10 03:59:30,23,7
User_3538,User_1975,2023-12-22 02:25:53,45,7
User_3539,User_4464,2023-12-06 04:34:28,57,10
User_3540,User_2050,2022-03-07 10:34:39,78,10
User_3541,User_1702,2021-11-19 19:49:12,88,10
User_3542,User_4431,2023-08-07 07:19:15,31,10
User_3543,User_2821,2023-08-26 21:45:53,91,1
User_3544,User_2901,2021-10-15 21:10:42,22,6
User_3545,User_3621,2022-02-16 23:35:39,42,9
User_3546,User_285,2023-10-08 19:11:04,72,3
User_3547,User_2752,2022-12-24 19:59:48,98,5
User_3548,User_270,2022-06-11 15:46:48,1,2
User_3549,User_1000,2022-05-28 16:24:03,90,1
User_3550,User_4665,2021-01-04 19:36:31,92,5
User_3551,User_3875,2021-08-18 13:03:38,42,5
User_3552,User_571,2023-11-15 21:39:49,79,3
User_3553,User_819,2022-08-05 12:12:55,82,3
User_3554,User_2468,2021-07-17 05:51:08,97,4
User_3555,User_158,2022-07-25 06:45:59,47,8
User_3556,User_4336,2023-08-25 11:21:10,3,10
User_3557,User_4736,2023-12-16 06:34:38,12,6
User_3558,User_4334,2021-01-19 00:44:10,16,5
User_3559,User_206,2021-10-03 15:09:40,77,5
User_3560,User_2969,2023-05-23 00:08:06,51,2
User_3561,User_4982,2020-12-17 15:06:22,60,10
User_3562,User_2354,2020-12-12 21:00:01,49,9
User_3563,User_1650,2024-03-24 04:24:35,41,7
User_3564,User_2154,2020-01-23 04:16:22,68,9
User_3565,User_1347,2021-12-23 08:28:41,95,8
User_3566,User_3471,2023-12-18 21:33:37,26,1
User_3567,User_3205,2023-10-29 16:55:02,47,10
User_3568,User_2882,2023-08-28 13:29:00,91,7
User_3569,User_2369,2022-10-18 05:59:02,34,10
User_3570,User_4314,2023-01-24 19:35:25,16,10
User_3571,User_727,2020-04-18 08:28:23,66,3
User_3572,User_4169,2020-03-02 16:00:45,92,1
User_3573,User_2037,2022-01-21 06:48:28,73,6
User_3574,User_2989,2020-12-17 09:55:03,45,6
User_3575,User_3561,2023-09-15 21:36:01,12,6
User_3576,User_2680,2021-01-31 20:59:32,46,8
User_3577,User_4027,2022-04-02 14:08:09,79,9
User_3578,User_796,2021-10-04 09:10:06,43,7
