Username,Conversation_name,Date_sent,Message_type,Read
justinunderwood,Conversation_733,2022-01-30 17:47:04,attachment,False
dcastillo,Conversation_734,2022-12-10 11:36:55,attachment,False
dcastillo,Conversation_734,2020-08-03 08:07:19,text,False
jonathan11,Conversation_735,2022-09-19 23:32:15,image,False
jonathan11,Conversation_735,2023-02-05 10:59:59,text,False
jonathan11,Conversation_735,2020-01-15 12:39:15,image,False
jonathan11,Conversation_735,2023-04-20 17:41:11,image,False
nicholskenneth,Conversation_735,2024-02-21 07:20:37,image,False
jonathan11,Conversation_735,2022-04-26 00:53:00,image,False
jameswright,Conversation_736,2024-01-01 10:51:55,image,False
jameswright,Conversation_736,2024-02-03 11:02:01,attachment,False
jrogers,Conversation_736,2020-07-03 07:48:47,attachment,False
jrogers,Conversation_736,2022-07-15 13:25:39,attachment,True
alexanderjared,Conversation_737,2024-02-15 09:43:56,text,True
jonathan11,Conversation_737,2022-12-18 13:42:19,attachment,False
alexanderjared,Conversation_737,2022-06-29 04:36:16,image,True
alexanderjared,Conversation_737,2020-06-05 06:11:41,image,False
jonathan11,Conversation_737,2021-04-08 19:03:00,attachment,False
jonathan11,Conversation_737,2023-03-17 13:28:33,image,True
alexanderjared,Conversation_737,2022-05-11 04:54:25,attachment,False
jonathan11,Conversation_737,2024-02-15 23:56:09,attachment,False
jonathan11,Conversation_737,2022-12-03 17:57:50,attachment,False
jonathan11,Conversation_737,2022-08-29 03:39:51,image,False
ryan93,Conversation_738,2020-04-25 22:45:23,image,True
tparsons,Conversation_738,2022-09-06 01:50:27,image,True
ryan93,Conversation_738,2021-04-11 02:37:35,text,True
ryan93,Conversation_738,2021-11-20 11:08:54,attachment,False
tparsons,Conversation_738,2024-04-05 01:54:11,image,True
lisa49,Conversation_739,2020-08-20 05:59:57,attachment,False
dylanlloyd,Conversation_739,2020-09-22 16:49:28,image,False
lisa49,Conversation_739,2023-11-16 22:51:14,attachment,False
dylanlloyd,Conversation_739,2022-01-05 17:15:32,attachment,False
romerotami,Conversation_740,2022-10-19 17:45:36,attachment,False
romerotami,Conversation_740,2024-02-13 11:30:22,text,False
romerotami,Conversation_740,2020-12-24 23:34:55,image,False
romerotami,Conversation_740,2023-09-10 00:56:26,attachment,True
meyersjanet,Conversation_740,2023-11-22 06:14:48,attachment,True
meyersjanet,Conversation_740,2020-05-12 15:50:37,text,True
romerotami,Conversation_740,2020-03-18 10:44:20,text,True
romerotami,Conversation_740,2023-05-28 18:34:23,image,False
meyersjanet,Conversation_740,2022-01-06 00:16:01,image,False
troyedwards,Conversation_741,2022-12-15 07:16:11,image,False
bradleyallison,Conversation_741,2021-03-08 13:03:59,text,True
troyedwards,Conversation_741,2022-06-02 13:35:18,text,True
troyedwards,Conversation_741,2023-01-18 01:50:44,text,True
troyedwards,Conversation_741,2023-12-22 21:34:47,text,True
bradleyallison,Conversation_741,2021-10-12 07:25:37,image,True
bradleyallison,Conversation_741,2023-09-09 14:09:07,image,True
troyedwards,Conversation_741,2021-08-19 14:26:36,attachment,False
bradleyallison,Conversation_741,2021-10-24 02:42:00,text,False
bradleyallison,Conversation_741,2021-10-19 14:08:40,text,False
carriewilson,Conversation_742,2023-04-01 19:16:09,image,True
james29,Conversation_742,2024-03-17 13:38:39,image,False
carriewilson,Conversation_742,2024-04-06 08:54:51,image,True
carriewilson,Conversation_742,2021-05-16 08:22:27,text,True
carriewilson,Conversation_742,2022-11-13 04:17:07,attachment,False
james29,Conversation_742,2020-10-31 15:30:59,image,False
bryan43,Conversation_743,2021-03-25 04:54:36,attachment,False
martinmolly,Conversation_743,2020-12-13 07:49:28,image,False
bryan43,Conversation_743,2024-03-16 20:18:09,attachment,True
martinmolly,Conversation_743,2022-05-20 12:51:47,attachment,True
martinmolly,Conversation_743,2022-10-14 13:44:22,image,False
martinmolly,Conversation_743,2020-12-13 07:45:51,attachment,False
bryan43,Conversation_743,2022-10-31 21:00:12,image,False
bryan43,Conversation_743,2022-08-27 07:49:21,attachment,True
stacymurray,Conversation_744,2020-09-22 21:51:18,image,False
stacymurray,Conversation_744,2021-05-23 19:18:33,text,False
marilyngamble,Conversation_744,2021-07-13 02:07:18,text,False
stacymurray,Conversation_744,2022-10-17 08:45:11,attachment,True
stacymurray,Conversation_744,2023-12-04 16:13:29,attachment,True
marilyngamble,Conversation_744,2022-01-11 22:05:35,image,False
marilyngamble,Conversation_744,2022-01-03 22:35:07,attachment,True
marilyngamble,Conversation_744,2023-03-31 14:36:21,image,False
marynovak,Conversation_745,2020-05-23 17:08:17,attachment,False
marynovak,Conversation_745,2020-04-21 20:34:04,image,True
jacobsgary,Conversation_745,2022-12-25 18:34:36,text,False
karenmolina,Conversation_746,2020-04-08 22:42:34,attachment,True
karenmolina,Conversation_746,2022-04-07 01:12:56,attachment,True
bowmankimberly,Conversation_746,2022-03-03 01:09:52,attachment,True
bowmankimberly,Conversation_746,2023-03-21 11:46:27,text,True
aguirremartha,Conversation_747,2023-11-04 08:29:27,attachment,True
kwoods,Conversation_747,2021-07-12 17:41:54,text,False
kwoods,Conversation_747,2022-02-26 00:07:51,text,True
aguirremartha,Conversation_747,2021-07-30 12:35:30,text,True
kwoods,Conversation_747,2022-04-14 21:13:45,attachment,True
kwoods,Conversation_747,2021-10-28 15:30:21,text,True
aguirremartha,Conversation_747,2021-10-20 15:52:42,text,True
aguirremartha,Conversation_747,2024-04-04 05:41:07,text,False
aguirremartha,Conversation_747,2022-10-25 06:19:30,image,False
johnathan65,Conversation_748,2020-08-17 05:01:56,text,True
ibaxter,Conversation_748,2023-06-30 15:09:12,image,False
ibaxter,Conversation_748,2021-05-23 23:14:27,image,False
johnathan65,Conversation_748,2021-06-23 15:32:37,text,True
jenniferallen,Conversation_749,2023-08-30 00:38:03,attachment,False
jenniferallen,Conversation_749,2023-09-25 07:55:53,text,True
janet36,Conversation_749,2021-06-09 22:26:18,text,True
brownmatthew,Conversation_750,2020-04-27 00:31:29,attachment,False
brownmatthew,Conversation_750,2023-04-02 04:01:39,text,True
nicholskenneth,Conversation_750,2020-09-04 09:55:37,text,False
brownmatthew,Conversation_750,2023-08-28 14:29:15,attachment,False
nicholskenneth,Conversation_750,2024-03-20 03:42:54,text,False
brownmatthew,Conversation_750,2024-01-17 05:49:50,attachment,True
brownmatthew,Conversation_750,2023-05-12 12:13:31,text,True
nicholskenneth,Conversation_750,2023-09-25 08:29:23,attachment,True
nicholskenneth,Conversation_750,2022-06-30 04:47:46,text,False
patriciaedwards,Conversation_751,2020-09-20 23:53:10,attachment,False
patriciaedwards,Conversation_751,2023-05-06 19:15:22,attachment,False
mporter,Conversation_752,2022-05-10 07:17:27,image,False
joshua26,Conversation_752,2020-12-01 12:51:34,attachment,False
mporter,Conversation_752,2023-11-18 23:55:14,attachment,True
joshua26,Conversation_752,2020-01-22 10:51:22,text,False
joshua26,Conversation_752,2024-04-08 06:11:05,image,False
joshua26,Conversation_752,2023-01-20 06:49:09,attachment,True
joshua26,Conversation_752,2021-07-23 02:06:33,image,False
mporter,Conversation_752,2021-10-12 04:16:41,image,False
mporter,Conversation_752,2023-01-05 12:48:04,image,False
bsmith,Conversation_753,2020-08-20 10:07:29,image,True
bsmith,Conversation_753,2022-11-18 01:00:43,attachment,False
mmoss,Conversation_753,2021-10-06 23:51:19,attachment,True
mmoss,Conversation_753,2023-07-18 08:38:51,attachment,True
bsmith,Conversation_753,2022-10-28 12:49:58,image,True
hodgesjames,Conversation_754,2021-12-06 06:26:47,text,False
hodgesjames,Conversation_754,2024-03-04 08:50:06,text,False
hodgesjames,Conversation_754,2020-06-18 15:36:39,text,True
hodgesjames,Conversation_754,2020-04-04 18:16:35,text,False
brandon59,Conversation_754,2024-02-08 07:38:29,text,True
hodgesjames,Conversation_754,2022-10-06 12:48:40,text,True
hodgesjames,Conversation_754,2021-03-10 06:39:30,image,False
brandon59,Conversation_754,2021-03-02 10:58:15,text,False
gina18,Conversation_755,2024-02-18 23:30:52,attachment,False
janiceduran,Conversation_755,2021-09-29 17:50:37,text,False
gina18,Conversation_755,2021-01-11 21:40:10,text,True
gina18,Conversation_755,2020-09-19 14:10:31,text,False
janiceduran,Conversation_755,2023-04-09 11:12:47,image,True
gina18,Conversation_755,2021-11-02 09:12:36,attachment,True
janiceduran,Conversation_755,2021-03-27 16:45:50,attachment,True
williamhamilton,Conversation_756,2023-03-29 08:24:41,image,False
williamhamilton,Conversation_756,2022-12-08 05:33:47,image,False
tamara44,Conversation_756,2021-01-24 16:43:19,image,False
joneshaley,Conversation_757,2022-01-10 18:39:26,image,False
rmueller,Conversation_757,2020-12-24 19:47:13,image,False
rmueller,Conversation_757,2020-05-10 11:05:54,text,True
rmueller,Conversation_757,2023-02-09 22:35:36,image,False
joneshaley,Conversation_757,2022-06-02 08:49:32,attachment,True
joneshaley,Conversation_757,2021-11-05 05:54:00,text,False
joneshaley,Conversation_757,2022-01-17 12:59:15,attachment,False
rmueller,Conversation_757,2022-04-14 00:44:45,text,True
rmueller,Conversation_757,2021-04-23 00:46:04,text,True
robert13,Conversation_758,2022-02-02 16:46:37,image,True
robert13,Conversation_758,2021-07-14 00:20:57,text,True
brownchad,Conversation_758,2022-04-29 09:29:23,image,False
brownchad,Conversation_758,2020-05-08 03:59:01,attachment,False
jgonzalez,Conversation_759,2024-03-16 06:21:41,text,True
jgonzalez,Conversation_759,2023-02-28 21:38:49,text,False
justinunderwood,Conversation_760,2020-10-09 06:26:03,text,False
justinunderwood,Conversation_760,2020-06-21 07:16:46,image,False
justinunderwood,Conversation_760,2021-01-11 10:50:04,attachment,False
kwoods,Conversation_761,2021-09-09 04:04:33,attachment,False
kwoods,Conversation_761,2023-05-06 17:25:13,text,True
kwoods,Conversation_761,2021-04-08 07:42:57,image,True
smithryan,Conversation_761,2022-12-15 03:15:26,text,False
kwoods,Conversation_761,2023-06-28 18:36:37,text,False
pwilliams,Conversation_762,2021-12-20 05:09:51,text,False
pwilliams,Conversation_762,2022-09-25 08:19:59,text,True
pwilliams,Conversation_762,2020-04-20 11:51:29,text,True
pwilliams,Conversation_762,2022-06-14 03:40:05,image,True
elizabeth02,Conversation_762,2024-01-20 05:03:43,text,False
pwilliams,Conversation_762,2023-01-11 11:46:28,text,False
elizabeth02,Conversation_762,2021-02-05 10:24:06,image,False
elizabeth02,Conversation_762,2020-06-06 12:38:55,image,True
elizabeth02,Conversation_762,2022-10-14 08:13:52,attachment,True
michael67,Conversation_763,2021-10-10 21:29:37,text,False
michael67,Conversation_763,2021-04-20 14:34:28,image,False
michael67,Conversation_763,2022-04-28 23:21:23,image,True
joshuasnyder,Conversation_764,2021-04-02 12:52:19,image,True
joshuasnyder,Conversation_764,2022-03-02 02:00:24,text,True
joshuasnyder,Conversation_764,2021-09-19 00:00:07,image,False
patrick82,Conversation_764,2023-12-17 22:24:51,text,True
taylorcharles,Conversation_765,2021-11-03 07:48:52,image,True
taylorcharles,Conversation_765,2021-11-17 21:21:36,text,False
lyonsbrian,Conversation_765,2020-07-22 07:06:01,attachment,True
taylorcharles,Conversation_765,2024-01-28 07:37:21,attachment,True
taylorcharles,Conversation_765,2022-08-03 09:42:48,image,True
robertscarol,Conversation_766,2023-04-26 04:43:16,image,True
robertscarol,Conversation_766,2023-04-07 07:42:48,image,False
andrew99,Conversation_766,2023-12-06 19:55:50,image,False
andrew99,Conversation_766,2021-03-16 09:02:43,attachment,True
robertscarol,Conversation_766,2022-02-07 08:59:49,text,False
andrew99,Conversation_766,2020-08-21 05:52:01,attachment,True
nguyenmatthew,Conversation_767,2022-12-05 17:13:41,text,True
nguyenmatthew,Conversation_767,2022-10-12 02:59:23,image,True
andersonmichael,Conversation_767,2021-11-07 08:16:02,attachment,False
nguyenmatthew,Conversation_767,2022-12-15 15:28:03,image,True
brooksnoah,Conversation_768,2020-09-09 12:58:02,attachment,True
garciawanda,Conversation_768,2022-06-27 18:56:02,attachment,True
brooksnoah,Conversation_768,2023-12-23 21:46:04,text,False
nreese,Conversation_769,2023-04-21 16:01:31,image,False
nreese,Conversation_769,2023-10-06 14:20:50,image,False
kelly45,Conversation_770,2020-09-08 01:26:17,text,True
xsmith,Conversation_770,2022-11-07 15:10:56,image,False
kelly45,Conversation_770,2023-07-20 21:26:43,attachment,False
kelly45,Conversation_770,2022-02-14 13:30:46,image,True
kelly45,Conversation_770,2022-11-05 14:44:16,image,False
xsmith,Conversation_770,2020-03-16 04:01:46,image,False
xsmith,Conversation_770,2020-02-26 17:29:05,text,True
ldorsey,Conversation_771,2022-06-10 02:13:02,text,True
ldorsey,Conversation_771,2022-01-09 18:04:24,image,True
ldorsey,Conversation_771,2020-09-06 09:47:10,attachment,False
ldorsey,Conversation_771,2021-02-17 01:58:23,text,False
melissa88,Conversation_771,2021-02-03 08:01:20,image,False
melissa88,Conversation_771,2022-05-30 01:13:01,attachment,True
ldorsey,Conversation_771,2024-02-19 17:31:11,image,True
ldorsey,Conversation_771,2022-08-26 22:12:33,image,True
melissa88,Conversation_771,2021-01-29 00:51:52,attachment,False
traviseric,Conversation_772,2022-03-03 20:08:06,image,True
traviseric,Conversation_772,2021-03-02 13:38:05,attachment,True
michaelscott,Conversation_772,2022-12-15 21:56:31,image,True
michaelscott,Conversation_772,2023-01-30 06:31:15,text,True
michaelscott,Conversation_772,2021-05-22 10:57:10,text,True
michaelscott,Conversation_772,2020-03-15 08:06:52,image,False
michaelscott,Conversation_772,2023-06-23 07:45:51,image,True
michaelscott,Conversation_772,2022-09-01 10:06:36,attachment,True
traviseric,Conversation_772,2021-04-30 06:35:46,text,True
traviseric,Conversation_772,2021-11-22 10:14:13,image,False
brennanrichard,Conversation_773,2021-06-10 10:17:46,attachment,True
meganhancock,Conversation_773,2020-07-28 05:25:05,text,False
meganhancock,Conversation_773,2022-08-31 07:24:04,attachment,False
brennanrichard,Conversation_773,2020-11-24 13:51:34,text,True
brennanrichard,Conversation_773,2021-12-23 01:46:23,text,True
brennanrichard,Conversation_773,2020-04-13 05:05:08,image,False
brennanrichard,Conversation_773,2020-11-29 05:02:16,text,False
aaronbarnes,Conversation_774,2023-12-28 07:56:15,text,False
aaronbarnes,Conversation_774,2022-01-01 18:49:25,attachment,True
williamssharon,Conversation_774,2024-03-21 20:12:12,text,True
aaronbarnes,Conversation_774,2020-12-21 05:00:38,image,True
aaronbarnes,Conversation_774,2022-05-20 03:48:06,image,False
aaronbarnes,Conversation_774,2023-09-08 17:31:30,text,False
caleberickson,Conversation_775,2021-07-28 14:07:55,text,False
caleberickson,Conversation_775,2022-07-26 21:36:02,attachment,True
caleberickson,Conversation_775,2020-03-23 08:16:11,attachment,False
kristinagraves,Conversation_775,2022-01-20 01:15:23,text,False
caleberickson,Conversation_775,2022-03-11 21:10:46,image,True
caleberickson,Conversation_775,2022-05-13 13:30:14,image,False
caleberickson,Conversation_775,2022-11-02 12:47:21,attachment,False
cbradley,Conversation_776,2020-12-01 10:26:51,attachment,True
cbradley,Conversation_776,2021-06-22 15:29:21,image,True
cbradley,Conversation_776,2020-11-02 18:46:24,image,True
cunninghamroberta,Conversation_777,2023-01-30 00:49:47,attachment,False
cunninghamroberta,Conversation_777,2021-08-21 06:32:42,image,True
cunninghamroberta,Conversation_777,2022-09-24 06:04:05,image,True
ninamiranda,Conversation_777,2022-08-27 09:09:42,text,False
ninamiranda,Conversation_777,2022-11-16 15:39:58,text,True
ninamiranda,Conversation_777,2020-04-08 14:10:13,text,False
waltersrachel,Conversation_778,2020-08-11 11:32:13,attachment,True
joshuasnyder,Conversation_778,2021-07-01 08:11:30,image,False
joshuasnyder,Conversation_778,2020-10-10 18:43:57,text,True
joshuasnyder,Conversation_778,2020-04-06 10:06:28,attachment,True
joshuasnyder,Conversation_778,2020-12-15 15:11:45,text,False
waltersrachel,Conversation_778,2021-08-14 19:42:20,attachment,True
trogers,Conversation_779,2022-11-09 23:33:49,attachment,True
trogers,Conversation_779,2023-01-16 06:59:35,image,False
trogers,Conversation_779,2023-02-10 02:44:56,text,True
trogers,Conversation_779,2022-09-19 20:48:57,attachment,False
andrew99,Conversation_779,2021-02-24 20:44:25,attachment,False
tracy20,Conversation_780,2022-11-30 06:19:04,text,False
tracy20,Conversation_780,2022-09-27 04:25:36,text,True
tracy20,Conversation_780,2022-07-07 21:01:09,attachment,False
tracy20,Conversation_780,2022-10-15 04:38:22,text,False
boydashley,Conversation_780,2022-08-18 09:23:50,image,False
boydashley,Conversation_780,2023-08-18 08:29:46,attachment,False
tracy20,Conversation_780,2023-10-28 09:47:29,image,False
tracy20,Conversation_780,2020-02-26 03:22:52,text,False
tracy20,Conversation_780,2021-01-02 03:35:49,text,True
graysamuel,Conversation_781,2023-07-27 17:34:01,attachment,False
mathew46,Conversation_781,2023-11-22 03:40:13,image,False
graysamuel,Conversation_781,2021-11-21 03:34:26,image,True
graysamuel,Conversation_781,2022-01-16 00:38:12,image,True
graysamuel,Conversation_781,2021-07-11 03:54:43,text,False
pjones,Conversation_782,2020-03-01 06:46:21,attachment,False
pjones,Conversation_782,2021-12-15 04:37:09,attachment,False
pjones,Conversation_782,2021-02-14 02:28:46,text,False
duranamber,Conversation_783,2021-01-04 05:15:32,text,False
